transaction date,est_revenue,vod_revenue,est_trannx,vod_trannx,nr_est_rev,nr_vod_rev,lib_est_rev,lib_vod_rev,d2d_revenue,total_rev,discounted_rev,new_paids,ex_paids
00:00.0,1508879.15,415947.81,104256,70503,929332.61,280331.47,430677.3,135616.34,19897.44,1944724.4,337313.2,8541,125554
00:00.0,2214629.09,655176.39,168919,107894,1258032.68,476036.45,710966.13,179139.94,25637.72,2895443.2,680107.06,12578,188837
00:00.0,2169553.6,836855.74,155324,139430,1266473.93,600943.18,677542.24,235912.56,28384.97,3034794.31,589704.34,16240,208845
00:00.0,1611454.53,617099.85,118787,107692,862963.6,412190.55,558718.29,204909.3,28333.2,2256887.58,467137.75,13047,161332
00:00.0,1042374.41,342301.51,81678,61589,524418.6,210177.63,365904.92,132123.88,16818.74,1401494.66,302654.55,7792,103692
00:00.0,1441980.81,440735,130981,75433,682944.61,311800.16,583997.82,128934.84,17657.5,1900373.31,610238.82,8672,129388
00:00.0,1150055.57,422037.01,96267,71452,540163.99,292072.35,456812.86,129964.66,17376.88,1589469.46,407004.55,8459,114452
00:00.0,1267416.89,668794.23,103143,94006,602674.13,516397.3,491199.35,152396.93,21701.27,1957912.39,430409.77,13856,134845
00:00.0,1694640.62,2272371,133465,210351,842340.63,2072811.66,642889.68,199559.34,27658.94,3994670.56,587377.37,41180,231888
00:00.0,1745831.17,1512706.86,135834,182479,861703.68,1276846.41,676045.56,235860.45,31625.52,3290163.55,585272.91,26487,221713
00:00.0,1651808.87,1374375.78,129232,173467,778544.35,1122501.19,676892.96,251874.59,31514.66,3057699.31,558938.39,24417,211992
00:00.0,1078460.24,588967.74,84540,82442,489277.23,442876.51,425484.71,146091.23,20159.69,1687587.67,329384,8424,119425
00:00.0,1651118.4,602817.78,155648,89026,588409.23,453999.4,745732.37,148818.38,23190.9,2277127.08,687123.69,10007,142944
00:00.0,1935970.41,623761.61,157053,90460,656750.66,470994.83,894930.5,152766.78,27839.41,2587571.43,676954.78,8228,147880
00:00.0,1641592.37,594029.46,134229,91048,567740.1,431764.75,756575.28,162264.71,27869.05,2263490.88,527936.81,9218,143246
00:00.0,1996045.33,929015.37,165965,138701,750879.92,706908.27,918906.75,222107.1,28173.47,2953234.17,650413.8,13259,199897
00:00.0,2104075.05,1059832.58,171320,165136,813091.38,788989.23,965523.29,270843.35,38597.55,3202505.18,651006.95,15722,225953
00:00.0,1629720.35,784497.98,130519,128901,595635.92,548354.07,763936.71,236143.91,34328.04,2448546.37,480577.95,12419,177478
00:00.0,1044541.74,428620.08,86009,73349,328376.29,273644.61,510489.83,154975.47,35823.08,1508984.9,320879.01,6163,111598
00:00.0,1343311.7,494061.21,126573,85364,473613.73,350076.71,647549.38,143984.5,38349.02,1875721.93,648852.35,7905,134691
00:00.0,1096913.17,474629.68,95530,82706,373141.06,328134.06,522968.35,146495.62,30238.48,1601781.33,436451.39,7512,121295
00:00.0,1066591.42,474431.74,90765,82875,356587.96,323818.35,514046.57,150613.39,28006.99,1569030.15,400274.24,7525,119756
00:00.0,1546972.99,699382.28,151297,117897,517337.73,506621.68,822535.7,192760.6,35272.32,2281627.59,700569.6,10031,176168
00:00.0,1697900.4,868560.5,160209,148887,593524.18,627145.2,881957.83,241415.3,40424.22,2606885.12,728470.12,12414,207121
00:00.0,1354894.3,657570.52,122782,116732,444059.98,445653.13,709202.48,211917.39,36181.75,2048646.57,549997.84,10608,163289
00:00.0,933353.73,374614.8,83727,67713,284210.62,236788.01,479072.79,137826.79,25323.03,1333291.56,354970.6,6490,103068
00:00.0,1387855.03,425162.14,127980,79397,438499.05,284036.19,721263.24,141125.95,25651.86,1838669.03,775169.53,7232,127840
00:00.0,1136353.14,426375.71,96603,78219,326297.52,281712.44,590860.26,144663.27,23364.12,1586092.97,513140.79,6881,115819
00:00.0,1211160.48,446897.39,99478,80620,332305.63,295675.29,625529.64,151222.1,23516.96,1681574.83,526630.23,7128,120856
00:00.0,1439986.16,624748.9,118917,109712,424998.26,437168.28,740633.28,187580.62,25581.61,2090316.67,628042.38,8426,156434
00:00.0,1437641.13,725313.37,115879,128835,434692.28,506029.09,753792.88,219284.28,32187.89,2195142.39,594100.22,9614,172588
00:00.0,1215273.53,568061.45,97482,104142,346203.07,374975.64,633134.55,193085.81,29494.75,1812829.73,488557.63,8053,142654
00:00.0,965461.15,333926.72,76675,62555,282190.03,203618.46,492809.62,130308.26,18727.92,1318115.79,389734.44,5620,97682
00:00.0,1411149.96,390699.78,128134,74160,464413.52,252606.91,663357.36,138092.87,22618.65,1824468.39,697958.96,6132,127336
00:00.0,1076681.45,361203.3,94030,69889,328616.15,225838.49,515618.66,135364.81,22046.71,1459931.46,479871.1,5793,111242
00:00.0,1014832.04,361440.48,87241,69821,302143.07,223223.86,501734.94,138062.84,18182.14,1394454.66,436362.57,5728,109099
00:00.0,1360860.78,578236.93,116179,108937,438151.48,379016.63,670672.33,194649.26,25317.85,1964415.56,588916.79,7966,158572
00:00.0,1409680.57,660244.37,119098,125450,445986.08,431746.87,715891.38,224297.76,32317.04,2102241.98,596701.58,8983,173643
00:00.0,1281494.2,614911.84,105283,117990,398950.06,394808.96,636599.4,216243.81,27707.67,1924113.71,520888.63,8800,161213
00:00.0,933012.82,328496.34,75514,65159,313659.98,182589.25,408365.04,140313.45,20480.25,1281989.41,300937.75,5584,103019
00:00.0,1532735.01,355203.66,156725,69285,409804.32,178156.92,853191.11,135595.29,23232.84,1911171.51,795860.67,5987,130267
00:00.0,1223207.92,325301.42,111133,64280,256523.75,152433.36,358205.24,131082.28,22693.82,1571203.16,531840.47,6071,113085
00:00.0,1270946.02,340791.3,107755,66271,214876.9,156587.63,246769.93,134844.36,22504.37,1634241.69,507798.14,6034,115517
00:00.0,2679306.22,742386.09,181331,106019,290839.72,253272.55,315083.42,170108.65,26637.01,3448329.32,667666.51,13549,199593
00:00.0,1998031.87,772838.15,145604,123533,307831.49,315624.65,324751.54,209922.13,30207.67,2801077.69,594378.24,11773,191033
00:00.0,1609588.71,630682.88,121000,105965,247078.81,251439.09,299042.44,197183.54,30301.22,2270572.81,508248.36,10454,160861
00:00.0,1022811.98,359628.03,82896,63572,144314.98,128814.54,214455.71,133501.28,18051.55,1400491.56,359770.91,6440,103536
00:00.0,1426506.87,350149.76,128519,63366,177596.29,137610.44,259417.58,129524.2,18734.28,1795390.91,762190.47,5870,117298
00:00.0,1083691.5,329221.32,90420,60176,149915.19,123995.91,242917.75,128637.88,20599.75,1433512.57,470784.44,5401,101679
00:00.0,1056282.51,329455.12,86562,60450,151642.33,126961.53,250688.24,128230.69,20391.53,1406129.16,441110.31,5284,101309
00:00.0,1392570.09,504714.29,113076,89250,217630.2,219565.63,311340.92,170712.45,21815.89,1919100.27,589080.76,7287,140434
00:00.0,1369230.63,572460.03,108469,104428,234767.21,263379.37,331019.72,199534.36,25078.44,1966769.1,543459.75,8321,151981
00:00.0,1273908.93,559935.18,101014,104643,222930.25,254023.04,327201.76,207526.96,26781.48,1860625.59,492557.03,8315,148222
00:00.0,1170541.11,464935.92,95357,88809,212276.39,200738.74,282953.31,186002.61,26046.73,1661523.76,459990.81,7291,132598
00:00.0,967224.42,323703.04,88313,61728,167817.27,142526.15,285531.36,122289.52,16263.91,1307191.37,427300.89,5448,99292
00:00.0,812942,302199.99,68364,57845,139764.87,125938.62,257613.23,120361.05,15156.35,1130298.34,297225.69,5121,87703
00:00.0,850787.93,308423.22,69861,58709,142699.04,127701.75,267540.37,121913.44,15926.29,1175137.44,300943.35,5074,89861
00:00.0,1160271.03,463762.5,110287,81346,189304.18,193464.28,325217.06,152814.05,19505.36,1643538.89,501154.79,6481,128632
00:00.0,1214537.57,534059.4,109857,97607,212534.47,243658.61,349785.33,182129.05,23272.3,1771869.27,489634.31,7339,143991
00:00.0,1021552.61,440713.3,89689,83486,171959.83,192846.19,317490.36,169724.95,22835.12,1485101.03,383763.27,6337,122712
00:00.0,738023.57,259963.44,67494,51480,115040.46,99689.41,236060.22,115770.24,15889.11,1013876.12,271338.1,4306,84164
00:00.0,1090014.76,274823.6,103002,57271,111088.55,100312,239568.56,116781.97,18333.83,1383172.19,627036.75,4512,95889
00:00.0,850312.19,267377.44,75999,55519,102789.09,95661.92,231313.85,117756.67,14922.73,1132612.36,409267.66,4275,86902
00:00.0,827503.08,277357.55,72101,56594,108799,97367.17,240578.81,123121.67,17514.56,1122375.19,369844.02,4413,87733
00:00.0,1260508.45,399287.77,132785,83961,157708.28,167055.41,308898.9,158443.17,19792.7,1679588.92,690700.6,5500,133295
00:00.0,1187413.2,487348.07,111556,98624,173705.19,210176.29,341001.26,194273.38,22191.4,1696952.67,554785.51,6616,142085
00:00.0,1028628.26,413284.29,95002,85994,148304.4,170194.01,305713.52,182420.1,21561.12,1463473.67,459276.68,5835,123950
00:00.0,693154.28,240825.83,63914,51956,88037.07,85290.76,201612.11,119106.04,13898,947878.11,306665.03,3853,79996
00:00.0,1087158.19,278543.26,103899,57759,114459.69,109138.08,253325.61,120662.61,14594.23,1380295.68,674879.9,4327,96944
00:00.0,874561.66,264676.7,79867,53936,95964.99,98342.76,220082.61,118132.32,17322.06,1156560.42,493422.19,4103,87572
00:00.0,818471.74,285415.05,72806,53821,94359.19,94215.76,222103.22,117069.24,14624.67,1118511.46,431002.76,4363,85643
00:00.0,1195209.62,535228.66,123571,80070,125842.44,143568.4,263692.71,149026.85,18523.07,1748961.35,762738.25,6520,129404
00:00.0,1151092.57,567508.79,110698,93639,134005.77,184098.71,285661.84,180902.43,20532.59,1739133.95,685352.85,6950,138257
00:00.0,1024817.91,480490.35,96540,83144,117926.68,153171.86,263705.81,172722.89,19155,1524463.26,578472.53,6284,123009
00:00.0,737957.56,279849.94,69752,51455,76788.89,81339.74,190996.75,117979.38,13509.12,1031316.62,397854.55,4327,82776
00:00.0,934563.16,266832.75,84844,51322,171879.57,82137.97,215129.3,114815.28,15700.46,1217096.37,448559.69,4192,88764
00:00.0,714615.56,249873.14,65142,48934,76773.74,78302.98,207186.02,110398.35,15733.6,980222.3,333514.39,4043,77947
00:00.0,726925.26,325981.93,63574,53543,81590.65,79549.49,211471.01,113897.26,14859.67,1067766.86,334749.7,4368,82394
00:00.0,1128347.81,442084.91,119512,75237,107609.23,126180.47,269953.5,154636.48,17189.26,1587621.98,638474.48,5124,124158
00:00.0,1139493.48,504014.63,112790,87183,118842.67,155395.93,294605.45,177830.22,20873.96,1664382.07,613690.9,6169,134076
00:00.0,1166541.82,482821.09,107911,85039,120393.26,152142.31,291436.06,178832.54,20596.5,1669959.41,573940.01,6977,132627
00:00.0,977669.81,263431.51,79591,50703,334666.14,72083.54,202139.77,122647.39,14691.64,1255792.96,305769.98,4677,94038
00:00.0,1342180.8,244471.77,116242,48256,370362.52,71763.63,321222.62,113863.15,14416.68,1601069.25,626277.96,4258,99717
00:00.0,975758.86,233788.96,80649,47021,243838.87,69458.47,252653.81,113847.41,13908.33,1223456.15,395348.5,4133,84488
00:00.0,942055.28,240490.59,76673,48411,215502.13,71855.42,263069.94,117349.36,13349.36,1195895.23,379011.31,3987,85384
00:00.0,1369972.72,373570.95,137163,68743,291854.97,114326.4,321653.35,154870.45,15972.28,1759515.95,684672.56,5412,128589
00:00.0,1246526.31,457080.57,111576,86226,287510.16,151507.04,337725.03,192263.02,18552.53,1722159.41,524598.85,6452,134513
00:00.0,1137530.03,397836.51,100999,78157,241707.14,126281.94,316948.29,184704.73,19081.74,1554448.28,459685.71,6115,122830
00:00.0,785138.34,224893.68,70859,47010,157968.79,64810.84,220075.95,123117,12500.56,1022532.58,310141.71,4168,81372
00:00.0,921153.15,233981.6,80281,49812,166304.62,74174.79,264672.51,122155.86,13902.2,1169036.95,408567.23,4209,87671
00:00.0,818465.72,229173.89,67822,49180,156104.2,69819.53,278203.71,125110.97,16041.92,1063681.53,299277.87,4144,81681
00:00.0,890131.59,259059.73,73349,54905,181447.42,83308.92,307978.6,136271.39,20391.71,1169583.03,321296.29,4020,90977
00:00.0,1406535.31,339343.96,124658,69237,216817.65,128559.51,329052.37,158023.7,19643.93,1765523.2,770542.91,5515,124494
00:00.0,1126944.3,338108.58,93448,70188,183965.38,123149.75,324982.36,166323.88,18819.47,1483872.35,534635.69,5293,113298
00:00.0,1107441.83,379757.78,90772,79198,197345.17,136161.45,317007.28,189904.74,21204.12,1508403.73,478388.37,5944,119563
00:00.0,754605.52,222626.68,62716,48402,123761.63,70486.91,211049.63,125281.68,14971.6,992203.8,313451.52,3980,79605
00:00.0,1045224.53,236281.88,103988,49457,185752.55,99109.22,268976.37,117928.1,15638.95,1297145.36,521884.74,4046,90660
00:00.0,794532.08,222194.91,72805,46971,151966.49,87096.68,234139.33,116696.66,14037.86,1030764.85,318631.26,3891,79782
00:00.0,784953.54,224288.53,70410,47746,155254.1,86716.1,242775.23,120201.61,15336.01,1024578.08,291839.68,3793,80500
00:00.0,1162000.21,335237.88,119824,68123,218661.17,149741.04,309953.19,156462.86,16865.79,1514103.88,533702.19,4956,119961
00:00.0,1034906.5,393784.77,95466,80517,223524.43,176548.91,320236.33,184692.31,20349.11,1449040.38,380263.95,5921,122506
00:00.0,966445.64,353429.56,89493,74510,194626.94,147566.78,307419.1,179002.72,19217.39,1339092.59,341406.68,5329,114698
00:00.0,656859.57,208344.74,61597,45238,117516.54,76319.2,210259.34,119815.07,12675.68,877879.99,232599.55,3679,75060
00:00.0,868950.58,216885.03,79852,46632,124911.72,81830.16,208630.22,119644.34,13485.2,1099320.81,433947.12,3733,82300
00:00.0,725434.9,212231.67,63432,45952,118260.29,77261.02,204821.27,120996.33,13493.15,951159.72,301934.23,3706,75943
00:00.0,738330.21,213285.84,63776,46389,125349.6,77365.8,212964.7,121707.18,12636.1,964252.15,297033.97,3635,77453
00:00.0,1207105.92,310431.5,133035,66286,163438.3,120419.91,272594.49,166201.76,16636.98,1534174.4,666420.39,4887,123846
00:00.0,1098887.09,383564.28,106950,81068,182929.43,150706.84,308709.71,202785.15,19214.28,1501665.65,499238.54,5722,128009
00:00.0,981800.96,334432.02,93717,73446,151790.2,126606.29,290162.79,192694.41,18999.78,1335232.76,421083.65,5441,115091
00:00.0,686353.49,200478.75,65669,44934,103582.68,63911.58,193071.35,126320.95,12300.77,899133.01,281989.71,3705,77251
00:00.0,1095752.46,210143.63,94956,46469,109663.24,82062.48,187496.48,120119.2,13448.38,1319344.47,712267.7,3740,86590
00:00.0,835142.97,205431.75,70016,45686,103355.12,76985.07,184690.12,120883.02,12284.19,1052858.91,456186.91,3734,78133
00:00.0,818908.86,210719.09,68692,46877,108716.68,79000.79,189985.15,124035.21,13696.86,1043324.81,427687.05,3790,79789
00:00.0,1234475.02,309997.36,119092,65844,147008.57,139027.73,254040.19,158207.44,16409.96,1560882.34,740679.42,4713,118851
00:00.0,1139922.66,391906.84,102392,82962,161819.09,177931.91,261898.34,196558.25,18301.29,1550130.79,612679.79,5715,127986
00:00.0,1032786.54,345641.52,91783,74561,137763.72,145389.01,246159.89,185802.92,18658.1,1397086.16,536567.48,5401,116031
00:00.0,724972.47,203754.87,65759,45432,104375.97,75490.1,165181.39,121233.16,11561.53,940288.87,360335.56,3690,77859
00:00.0,889145.1,211155.63,77680,46460,174205.55,87712.13,177302.85,115559.82,12895.18,1113195.91,441957.5,3771,83888
00:00.0,711803.38,204039.83,59584,44979,140167.12,82971.92,180690.46,115321.53,13372.87,929216.08,298662.86,3607,74956
00:00.0,717896.3,205355.67,59401,45251,133530.08,81974.54,194083.13,117028.22,12709.18,935961.15,301674.76,3770,75155
00:00.0,1078969.12,342968.63,103449,65279,179335.46,129346.47,264508.5,152262.49,15792.68,1437730.43,545810.08,4996,112569
00:00.0,1073829.83,427993.1,96247,82714,193274.66,169443.2,296626.83,192821.89,20368.56,1522191.49,487519.61,6045,125791
00:00.0,939697.51,371785.51,83042,74056,160240.93,134076.17,264837.1,185035.87,19292.88,1330775.9,408447.25,5680,111907
00:00.0,648367.2,206260.82,58352,43921,104523.02,66112.27,180222.76,117485.58,13010.04,867638.06,270856.49,3672,73275
00:00.0,887568.67,201299.21,80310,42061,120340.67,62409.26,197394.4,110304.03,11728.83,1100596.71,485565.24,3680,79063
00:00.0,688566.89,189787.37,60368,39917,97412.42,57489.96,183595.85,105716.67,11688.22,890042.48,322487.27,3244,69472
00:00.0,713553.63,201973.21,61868,42322,115845.04,60315.88,191528.77,112533.47,11723.26,927250.1,315794.66,3222,73931
00:00.0,1138670.71,314915.81,120599,62729,179744.9,126239.42,265645.83,148636.02,13070.98,1466657.5,616604.18,4665,118844
00:00.0,1064261.49,389840.68,103121,78209,180333.31,161992.43,283339.97,183714.42,16384.5,1470486.67,517733.4,5708,125436
00:00.0,963452.13,353629.83,92094,72452,156833.06,141907.22,263151.81,176292.59,19644.91,1336726.87,450397.52,6073,114602
00:00.0,670610.63,208553.38,64451,45043,110399.63,73028.46,182519.14,119696.81,11781.41,890945.42,291076.59,4245,77478
00:00.0,766031.99,209317.22,71697,44452,147936.31,85953.44,194530.21,106802.55,11163.61,986512.82,355306.78,3818,77978
00:00.0,613209.64,190442.01,55071,41051,114312.8,74089.98,181183.86,101662.21,10713.06,814364.71,245258.35,3552,68076
00:00.0,647872.8,201005.74,57705,43384,118752.2,78076.97,202353.78,107897.86,11515.34,860393.88,253067.06,3535,72243
00:00.0,1172803.65,304648.34,124512,63425,154783.86,130101.56,272000.06,149723.08,13964.67,1491416.66,662451.61,4599,119084
00:00.0,1018362.14,380310.32,98917,79113,164939.27,165199.2,294092.51,185643.21,18909.63,1417582.09,471135.14,5658,122800
00:00.0,898494.3,334604.2,85173,70426,137658.15,138090.51,272957.86,172613.24,17548.87,1250647.37,389172.63,5508,109090
00:00.0,561344.41,172988.61,55275,38134,77658.46,62032.41,162694.33,101425.47,11455.78,745788.8,241032.15,3278,66312
00:00.0,792682.92,176112.33,68725,39464,113078.98,69916.6,184001.8,97994.01,10987.98,979783.23,378140.31,3155,71117
00:00.0,669721.32,167598.14,53934,37839,97603.89,63483.58,181429.88,97064.63,10000.85,847320.31,251561.61,3016,65054
00:00.0,710597.1,169880.61,55936,38312,90896.41,63351.85,197412.09,99419.31,11499.96,891977.67,255851.39,3060,67056
00:00.0,1070631.56,279404.72,109247,61433,140659.78,117554.63,255030.6,148440.47,13100.51,1363136.79,536383.96,4048,109622
00:00.0,1038111.38,358515.94,96278,79712,178554.83,152593.4,286583.48,189552.11,15975.2,1412602.52,446797.76,5572,122165
00:00.0,920066.23,302439.31,83875,68196,148559.33,120064.31,260614.87,170263.2,16971.99,1239477.53,374145.94,5057,106141
00:00.0,587054.56,160954.25,54545,37814,80854.79,54429.87,155763.76,102514.27,10872.36,758881.17,233582.85,3157,65325
00:00.0,686085.06,170782.85,59480,41226,94824.83,70577.34,188991.37,96654.19,11408.33,868276.24,277979.49,3119,67576
00:00.0,598049.9,163494.29,48697,38002,82145.65,63769.61,177014.71,96226.56,10869.34,772413.53,195700.83,2964,61766
00:00.0,703937.49,174323.07,52903,38982,95720.45,65270.98,194891.38,101210.82,11835.62,890096.18,201380.67,3347,67329
00:00.0,1513463.36,363459.74,117402,66854,446519.59,116647.93,265441.31,157166.4,12737.27,1889660.37,728290.65,5594,126596
00:00.0,1325958.54,424924.92,105585,83335,361347.29,144024,319728.77,204431.81,17261.69,1768145.15,599179.92,6442,133434
00:00.0,983876.06,324951.33,79820,65554,237635.08,104873.96,259676.14,166465.85,16740.44,1325567.83,417132.68,5090,103528
00:00.0,626160.94,174626.17,52969,38103,133762.72,49852.73,170212.48,103462.47,11424.96,812212.07,260635.42,3144,64704
00:00.0,906949.34,184603.53,84422,37904,149428.25,57944.54,249281.62,100439.64,11089.5,1102642.37,504517.06,3213,74688
00:00.0,687554.31,175918,57323,35880,127551.08,53292.27,203573.44,97551.8,10693.5,874165.81,327000.73,3082,63999
00:00.0,699995.94,179969.6,57118,36706,130354.22,53956.34,210536.12,100644.97,11303.23,891268.77,325777.73,3067,64963
00:00.0,1044362.94,253536.46,105364,52565,169065.14,85070.36,258757.91,141615.79,14004.54,1311903.94,579480.57,4014,101049
00:00.0,953637.18,314794.4,86442,65296,172211.24,106986.15,277677.11,175673.14,15397.46,1283829.04,458370.92,4741,104972
