,Date,Symbol,CDLDOJI,Close,return_5,return_10,return_15
92,2021-05-20,AUROPHARMA,100,1025.5,0.5948317893710309,-5.621647976596778,-5.997074597757191
94,2021-05-24,AUROPHARMA,100,1013.75,-1.5585696670776805,-5.35141800246609,-1.9186189889025984
95,2021-05-25,AUROPHARMA,100,1022.65,-5.119053439593213,-4.9430401408106395,-2.825991297120223
96,2021-05-26,AUROPHARMA,100,1023.35,-5.560170029804068,-6.293057116333611,-3.4934284457907805
102,2021-06-03,AUROPHARMA,100,967.85,-0.3977889135713175,-0.6354290437567744,-3.0634912434778117
115,2021-06-22,AUROPHARMA,100,952.6,1.5326474910770438,2.918328784379587,0.45664497165651685
117,2021-06-24,AUROPHARMA,100,938.2,3.18162438712426,1.4442549562992957,1.8865913451289629
120,2021-06-29,AUROPHARMA,100,967.2,1.3647642679900596,-1.0597601323407813,-0.17576509511993965
128,2021-07-09,AUROPHARMA,100,948.7,2.8301886792452713,0.4321703383577402,-3.2043849478233466
134,2021-07-19,AUROPHARMA,100,965.1,-6.185887472800755,-4.994301108693399,-8.869547197181637
135,2021-07-20,AUROPHARMA,100,965.5,-5.220093215950284,-6.105644743656146,-11.289487312273438
136,2021-07-22,AUROPHARMA,100,972.1,-6.568254294825637,-6.583684806089907,-15.008743956383086
140,2021-07-28,AUROPHARMA,100,915.1,-0.9343241175827854,-6.403671729865589,-21.139766145776417
143,2021-08-02,AUROPHARMA,100,918.3,-3.332244364586723,-19.62866165741043,-25.057170859196333
146,2021-08-05,AUROPHARMA,100,908.1,-9.018830525272548,-24.997246999229162,-21.81477810813788
158,2021-08-24,AUROPHARMA,100,688.2,5.681487939552432,8.44231328102294,10.287707061900608
159,2021-08-25,AUROPHARMA,100,696.7,4.765322233385949,6.681498492895077,8.332137218314916
160,2021-08-26,AUROPHARMA,100,699.1,6.830210270347581,6.10070090115864,6.737233586039193
161,2021-08-27,AUROPHARMA,100,710.0,6.746478873239425,3.683098591549294,0.33802816901407073
162,2021-08-30,AUROPHARMA,100,716.05,5.404650513232312,4.46896166468822,1.445429788422592
164,2021-09-01,AUROPHARMA,100,729.9,1.829017673653932,3.4045759693108746,0.4863679956158551
189,2021-10-07,AUROPHARMA,100,719.6,1.04919399666481,-3.4116175653140735,-4.203724291272925
191,2021-10-11,AUROPHARMA,100,720.55,-1.1102629935465957,-2.3662480049961743,-4.073277357574067
208,2021-11-04,AUROPHARMA,100,690.05,-0.3115716252445444,-9.050068835591619,-5.09383378016085
213,2021-11-12,AUROPHARMA,100,687.9,-8.765808983863932,-4.797208896641958,-3.794156127344095
225,2021-12-01,AUROPHARMA,100,662.6,5.938726230003022,4.580440688198006,8.376094174464232
239,2021-12-21,AUROPHARMA,100,693.75,4.540540540540539,4.108108108108111,3.740540540540538
241,2021-12-23,AUROPHARMA,100,723.1,0.05531738348776294,-0.7122113124049201,-0.7606140229567182
251,2022-01-06,AUROPHARMA,100,717.95,-0.04874991294658848,-7.904450170624699,-13.099798036074938
256,2022-01-13,AUROPHARMA,100,717.6,-7.859531772575245,-13.057413600891865,-7.664437012263104
260,2022-01-19,AUROPHARMA,100,670.5,-9.202087994034313,0.037285607755399575,2.073079791200594
267,2022-01-31,AUROPHARMA,100,634.45,2.411537552210574,7.242493498305613,0.7250374339979437
270,2022-02-03,AUROPHARMA,100,670.75,2.0350354081252187,0.5814386880357736,-9.735370853522173
273,2022-02-08,AUROPHARMA,100,650.1,6.514382402707275,-1.93047223504077,-4.606983540993703
274,2022-02-09,AUROPHARMA,100,656.05,5.1901531895435005,-2.8961207225059016,-5.731270482432727
291,2022-03-07,AUROPHARMA,100,608.95,3.6702520732408095,12.899252812217753,
33,2021-02-18,AXISBANK,100,777.0,-0.8172458172458152,-5.173745173745181,-3.397683397683393
41,2021-03-02,AXISBANK,100,731.25,1.941880341880342,-0.45811965811966004,-3.3982905982905987
44,2021-03-05,AXISBANK,100,730.75,1.8679438932603487,-1.9911050290797094,-4.844338008894966
60,2021-03-31,AXISBANK,100,697.45,-2.272564341529859,-4.050469567710946,0.4301383611728493
70,2021-04-16,AXISBANK,100,669.2,4.669754931261205,5.013448894202033,6.881350866706515
71,2021-04-19,AXISBANK,100,648.15,7.930263056391262,8.053691275167797,9.133688189462319
77,2021-04-28,AXISBANK,100,708.15,1.2779778295558986,-2.3794393843112327,-0.3177292946409671
109,2021-06-14,AXISBANK,100,736.25,0.4482173174872539,3.5517826825127274,3.273344651952459
111,2021-06-16,AXISBANK,100,749.8,-2.327287276607082,-0.200053347559348,1.7471325686849948
129,2021-07-12,AXISBANK,100,753.6,0.2123142250530785,-2.906050955414008,-1.9904458598726138
131,2021-07-14,AXISBANK,100,770.05,-3.0257775469125336,-6.856697617037854,-2.6946302188169624
163,2021-08-31,AXISBANK,100,786.5,0.17164653528289886,0.6230133502860724,0.2352193261284219
164,2021-09-01,AXISBANK,100,798.9,-0.525722868944789,0.463136813118048,1.6585304794091815
167,2021-09-06,AXISBANK,100,800.8,-0.7992007992007943,-0.6805694305694221,-1.4485514485514384
170,2021-09-09,AXISBANK,100,790.15,2.176801873062084,0.999810162627357,-2.7842814655445136
177,2021-09-21,AXISBANK,100,795.35,-0.7732444835606977,-1.6030678317721758,0.2263154586031213
183,2021-09-29,AXISBANK,100,782.15,-0.40912868375629907,1.5917662852394043,3.2794221057341977
190,2021-10-08,AXISBANK,100,781.95,4.009207749856114,8.07596393631307,-3.7854082741863304
198,2021-10-21,AXISBANK,100,807.8,-6.121564743748442,-6.790047041346858,-8.882149046793764
205,2021-11-01,AXISBANK,100,752.35,-0.9702930816774202,-3.482421745198383,-8.932013025852337
226,2021-12-02,AXISBANK,100,676.1,2.6401419908297585,4.962283685845281,0.3993492086969308
235,2021-12-15,AXISBANK,100,712.5,-6.056140350877193,-5.894736842105264,2.0210526315789457
240,2021-12-22,AXISBANK,100,669.35,0.17180847090461082,8.597893478748041,11.578396952267124
246,2021-12-30,AXISBANK,100,668.85,9.18741122822755,10.742318905584213,8.97809673319876
254,2022-01-11,AXISBANK,100,743.25,-2.428523377060199,1.204170871173904,8.187016481668351
271,2022-02-04,AXISBANK,100,798.55,0.6574416129234262,-1.3962807588754567,-5.071692442552123
293,2022-03-09,AXISBANK,100,674.2,7.36428359537229,7.126965292198162,
295,2022-03-11,AXISBANK,100,690.85,5.07346023015125,6.535427372077862,
299,2022-03-17,AXISBANK,100,739.25,-2.4349002367264116,,
10,2021-01-15,BAJAJ-AUTO,100,3580.3,14.222271876658365,14.926123509203126,18.354607155824908
13,2021-01-20,BAJAJ-AUTO,100,3643.95,13.497715391264986,15.904444352968628,14.76282605414454
17,2021-01-27,BAJAJ-AUTO,100,4146.35,2.170583766445189,0.12541150650571264,0.4666755097856967
23,2021-02-04,BAJAJ-AUTO,100,4223.5,-0.9849650763584794,-2.5583047235705036,-6.598792470699655
25,2021-02-08,BAJAJ-AUTO,100,4237.45,-2.7174361939373837,-6.27500029498872,-9.991858311012514
27,2021-02-10,BAJAJ-AUTO,100,4151.55,0.34083655502161747,-5.291999373727895,-6.0326865869374195
31,2021-02-16,BAJAJ-AUTO,100,4132.85,-5.337720943174817,-4.568276129063486,-8.0840098237294
37,2021-02-24,BAJAJ-AUTO,100,3931.85,-0.7820745959281283,-1.6353624883960416,-6.799598153540954
38,2021-02-25,BAJAJ-AUTO,100,3944.8,-1.666751166092073,-5.029405800040565,-7.471861691340498
43,2021-03-04,BAJAJ-AUTO,100,3879.05,-3.419651718848693,-5.9035073020456075,-7.192482695505342
44,2021-03-05,BAJAJ-AUTO,100,3852.85,-4.884695744708456,-4.882100263441346,-4.8314883787326295
46,2021-03-09,BAJAJ-AUTO,100,3798.75,-6.0322474498190175,-5.138532411977614,-1.4662717999341823
53,2021-03-19,BAJAJ-AUTO,100,3650.05,-1.369844248708918,-0.9465623758578734,-1.304091724770906
69,2021-04-15,BAJAJ-AUTO,100,3597.5,2.0847810979847115,6.567060458651852,7.484364141765121
74,2021-04-23,BAJAJ-AUTO,100,3672.5,4.3907420013614695,5.289312457454054,5.225323349217148
82,2021-05-05,BAJAJ-AUTO,100,3843.8,0.8182007388521706,5.916020604610006,10.46620531765441
87,2021-05-12,BAJAJ-AUTO,100,3875.25,5.056447971098632,9.569705180310951,10.272885620282569
99,2021-05-31,BAJAJ-AUTO,100,4192.8,1.3582808624308385,-1.1042739935126944,-0.24208166380462748
121,2021-06-30,BAJAJ-AUTO,100,4133.85,1.3159645366909611,-4.354294422874572,-6.789070720998602
144,2021-08-03,BAJAJ-AUTO,100,3828.2,-0.7901886003866099,-0.5420301969594088,-3.61919439945666
145,2021-08-04,BAJAJ-AUTO,100,3832.0,-2.7361691022964485,0.0274008350730659,-3.6691022964509323
148,2021-08-09,BAJAJ-AUTO,100,3855.15,-2.7677262882118803,-3.6418816388467445,-3.3020764431993643
160,2021-08-26,BAJAJ-AUTO,100,3691.4,0.8005092918675683,0.24922793520072428,3.5433710787235118
161,2021-08-27,BAJAJ-AUTO,100,3699.45,1.5691521712687173,0.0027031045155556654,2.0705780589006517
162,2021-08-30,BAJAJ-AUTO,100,3720.4,1.6315449951618044,0.8238361466508914,0.2257821739597876
163,2021-08-31,BAJAJ-AUTO,100,3727.85,1.1494561208203136,1.3747870756602332,0.7859758305725828
164,2021-09-01,BAJAJ-AUTO,100,3758.3,-0.8767261793896197,1.468749168507033,1.0882579889843758
167,2021-09-06,BAJAJ-AUTO,100,3781.1,-0.7947422707677565,-1.3831953664277474,3.374679326122032
171,2021-09-13,BAJAJ-AUTO,100,3699.55,2.0678190590747603,5.780432755335108,3.416631752510435
183,2021-09-29,BAJAJ-AUTO,100,3899.25,-3.3134577162274748,1.7541834968263226,-2.4427774572033045
191,2021-10-11,BAJAJ-AUTO,100,3852.1,1.5433140364995879,-1.5666779159419497,-2.8620752316918074
194,2021-10-14,BAJAJ-AUTO,100,3965.9,-2.5063667767719844,-6.521848760684845,-4.755540986913431
205,2021-11-01,BAJAJ-AUTO,100,3726.15,1.832991157092434,-3.1520470190411043,-8.562457227969889
206,2021-11-02,BAJAJ-AUTO,100,3741.85,0.7977337413311636,-4.2238464930448805,-9.357670670924811
215,2021-11-16,BAJAJ-AUTO,100,3608.7,-5.586499293374347,-9.952337406822387,-7.666195582896873
219,2021-11-23,BAJAJ-AUTO,100,3434.85,-5.664002794881862,-4.32042156134912,-4.169032126584849
229,2021-12-07,BAJAJ-AUTO,100,3286.45,0.1582254408252215,-4.736113435469869,-3.359247820596678
235,2021-12-15,BAJAJ-AUTO,100,3294.5,-4.815601760509947,-0.9713158294126556,1.9441493398087761
240,2021-12-22,BAJAJ-AUTO,100,3135.85,4.038777364988766,7.1017427491748775,9.702313567294363
249,2022-01-04,BAJAJ-AUTO,100,3289.15,4.487481568186302,3.399054466959539,5.4710183482054475
255,2022-01-12,BAJAJ-AUTO,100,3440.1,-0.09592744396964559,1.7732042673178183,5.261474957123347
256,2022-01-13,BAJAJ-AUTO,100,3451.0,-4.121993625036224,1.3387423935091292,3.3135323094755087
266,2022-01-28,BAJAJ-AUTO,100,3497.2,1.9487018185977423,1.9858744138167683,3.858801326775718
269,2022-02-02,BAJAJ-AUTO,100,3535.0,0.8076379066478179,1.4681753889674631,1.2814710042432953
275,2022-02-10,BAJAJ-AUTO,100,3569.35,0.7830557384397752,-2.534074831551958,-9.168335971535434
280,2022-02-17,BAJAJ-AUTO,100,3597.3,-3.2913574069440954,-9.874072220832296,-4.8453006421482865
285,2022-02-24,BAJAJ-AUTO,100,3478.9,-6.806749259823508,-1.606829745034355,3.166230705107931
290,2022-03-04,BAJAJ-AUTO,100,3242.1,5.579716850189698,10.70139724252801,13.74572036642916
13,2021-01-20,BAJAJFINSV,100,8938.25,0.1907532235057019,8.52851508964283,14.302576007607758
15,2021-01-22,BAJAJFINSV,100,9071.0,7.174512181677861,10.473486936390696,16.16911035167017
22,2021-02-03,BAJAJFINSV,100,9536.05,7.255624708343622,6.812044819395879,6.958331804048856
29,2021-02-12,BAJAJFINSV,100,10278.8,-0.2758104058839361,-6.131065883177012,-3.1200140094174267
40,2021-03-01,BAJAJFINSV,100,9774.05,0.6655378272057311,-1.644661117960311,-3.7737682946168527
41,2021-03-02,BAJAJFINSV,100,9877.0,0.932975599878505,-3.5628227194492212,-6.833552698187717
43,2021-03-04,BAJAJFINSV,100,10129.95,-1.9333757817165953,-6.804574553675002,-6.540012537080642
55,2021-03-23,BAJAJFINSV,100,9405.2,2.8005784034363934,2.653851061115109,4.460830179049879
64,2021-04-07,BAJAJFINSV,100,9539.6,2.0975722252505324,3.9524718017526883,15.745419095140246
66,2021-04-09,BAJAJFINSV,100,9629.05,-1.6528110249713124,4.801096681396411,14.096925449551122
69,2021-04-15,BAJAJFINSV,100,9739.7,1.8167910715935598,13.367454849738692,16.209431501996985
75,2021-04-26,BAJAJFINSV,100,10001.75,10.397680405928966,13.300172469817785,13.948059089659303
82,2021-05-05,BAJAJFINSV,100,11114.45,-0.23842835228014003,1.0207432666483607,6.96705639955193
86,2021-05-11,BAJAJFINSV,100,11193.05,0.19744394959373412,6.373151196501414,5.6334064441774245
97,2021-05-27,BAJAJFINSV,100,11888.8,-0.5799576071596757,0.8772962788506922,-0.5908922683534046
100,2021-06-01,BAJAJFINSV,100,11829.9,-0.8182655812813189,-0.2637384931402531,2.5507400738805863
127,2021-07-08,BAJAJFINSV,100,12333.9,5.0677401308588665,7.031839077664004,15.309837115591996
129,2021-07-12,BAJAJFINSV,100,12908.9,-1.454810247193794,6.9638001688757445,10.737553160997448
130,2021-07-13,BAJAJFINSV,100,12909.4,-2.4187801137155907,8.219979239933695,9.898213704742286
132,2021-07-15,BAJAJFINSV,100,12958.95,1.869364416098529,9.748089158458061,8.077043278969342
152,2021-08-13,BAJAJFINSV,100,14317.5,6.665968220708929,15.665444386240623,16.968744543390947
160,2021-08-26,BAJAJFINSV,100,15958.8,4.664824422888936,4.960899315738021,5.522971652003927
166,2021-09-03,BAJAJFINSV,100,16734.35,1.2181530803407448,1.7006934837624499,7.749031184360322
168,2021-09-07,BAJAJFINSV,100,16781.2,0.284246656973286,4.9671656377374696,3.888577694086237
173,2021-09-15,BAJAJFINSV,100,16828.9,4.669645669057387,3.5941148857025595,4.680638663251879
175,2021-09-17,BAJAJFINSV,100,16840.2,10.010569945725113,2.004726784717503,4.211648317715944
178,2021-09-22,BAJAJFINSV,100,17614.75,-1.0275479356789075,0.010502561773506613,3.2557941497892484
191,2021-10-11,BAJAJFINSV,100,17713.95,7.692242554596795,3.609584536481125,-0.9673167193088084
203,2021-10-28,BAJAJFINSV,100,17987.7,-2.188717846083721,1.5905313075045724,-5.0809719975316465
208,2021-11-04,BAJAJFINSV,100,17594.0,3.8638172104126456,-2.956973968398313,-3.999090599067856
215,2021-11-16,BAJAJFINSV,100,18209.75,-4.3990170101182,-4.54042477244333,-3.2295885445983497
220,2021-11-24,BAJAJFINSV,100,17408.7,-0.14791454847289387,1.2232389552350398,-4.296702223600846
221,2021-11-25,BAJAJFINSV,100,17368.85,2.24136888740476,1.3112554947506627,-3.831572038448139
225,2021-12-01,BAJAJFINSV,100,17382.95,1.3731846435731665,-4.154933426144581,-8.26700876433517
229,2021-12-07,BAJAJFINSV,100,17109.0,0.08475071599742812,-7.464200128587284,-5.892512712607401
231,2021-12-09,BAJAJFINSV,100,17596.6,-5.076264732959778,-8.107816282690973,-8.121171135332961
240,2021-12-22,BAJAJFINSV,100,15945.9,1.9011156472823698,12.808935212186224,12.47593425269191
246,2021-12-30,BAJAJFINSV,100,16167.55,11.250622388673603,12.725799518170655,6.750558990075817
249,2022-01-04,BAJAJFINSV,100,17135.45,3.8752994523050033,5.941483882827692,-9.375300911268747
253,2022-01-10,BAJAJFINSV,100,17798.8,3.2125761287277843,-11.751634941681456,-10.646504258714062
255,2022-01-12,BAJAJFINSV,100,17935.3,0.7917347354100546,-14.359670593745289,-8.849587127062264
264,2022-01-25,BAJAJFINSV,100,15528.95,7.579714018011519,4.693491832995789,4.7878317593913255
265,2022-01-27,BAJAJFINSV,100,15359.85,6.433982102689795,6.73020895386347,5.347382949703294
275,2022-02-10,BAJAJFINSV,100,16393.6,-1.2956275619753876,-7.005172750341582,-6.468377903572109
281,2022-02-18,BAJAJFINSV,100,16096.55,-2.0153386905889747,-10.70633148096951,-2.5971403810133187
282,2022-02-21,BAJAJFINSV,100,16012.25,0.001873565551369083,-9.752220955830692,-1.8944870333650776
286,2022-02-25,BAJAJFINSV,100,15772.15,-8.869748258797937,-0.5937681292658259,4.580542284976996
292,2022-03-08,BAJAJFINSV,100,14450.7,8.706844651124168,13.540174524417491,
297,2022-03-15,BAJAJFINSV,100,15708.9,4.446205654119639,,
299,2022-03-17,BAJAJFINSV,100,16370.8,-0.22906638649302646,,
10,2021-01-15,BAJFINANCE,100,4883.6,1.821402244246051,3.5834220656892457,12.574739945941516
13,2021-01-20,BAJFINANCE,100,4981.95,-3.4464416543722787,10.495890163490218,11.744397274159724
24,2021-02-05,BAJFINANCE,100,5538.55,0.7023498930225358,-0.7330438472163303,-4.940823861841103
29,2021-02-12,BAJFINANCE,100,5577.45,-1.425382567302258,-5.603815363651854,-2.376534079193904
41,2021-03-02,BAJFINANCE,100,5316.3,1.8574948742546615,0.8182382484058559,-0.8652634350958421
44,2021-03-05,BAJFINANCE,100,5444.9,-0.10743998971514124,-1.0202207570386812,-4.616246395709734
58,2021-03-26,BAJFINANCE,100,5183.05,-3.664830553438614,-8.76510934681317,-9.53782039532708
81,2021-05-04,BAJFINANCE,100,5615.75,-3.4020389084271963,0.27511908471709035,2.767217201620431
86,2021-05-11,BAJFINANCE,100,5424.7,3.806662119564219,6.386528287278548,7.077810754511771
99,2021-05-31,BAJFINANCE,100,5627.95,1.8088291473804974,10.060501603603434,8.671896516493582
105,2021-06-08,BAJFINANCE,100,5755.4,7.049900962574274,4.54182159363381,5.160371129721653
108,2021-06-11,BAJFINANCE,100,6120.0,-0.53839869281046,-0.7222222222222241,-1.9975490196078471
113,2021-06-18,BAJFINANCE,100,6087.05,-0.18481859028594005,-1.4670488988919095,0.8066304696034976
117,2021-06-24,BAJFINANCE,100,6043.6,-1.264974518498918,1.2277450526176459,1.4246475610563136
120,2021-06-29,BAJFINANCE,100,6052.4,2.4783556936091466,1.6836296345251522,-1.8265481461899324
123,2021-07-02,BAJFINANCE,100,5997.75,2.3075319911633363,2.129131757742475,2.746029761160429
132,2021-07-15,BAJFINANCE,100,6129.7,0.8352774197758484,1.6052987911317151,1.5433055451327116
133,2021-07-16,BAJFINANCE,100,6125.45,0.6040372544058092,1.2252161065717582,1.1052249222506028
137,2021-07-23,BAJFINANCE,100,6180.9,0.7636428351858182,0.7021631154039198,-0.3939555728130095
138,2021-07-26,BAJFINANCE,100,6162.45,0.6174492287969846,0.49817848420676825,3.484003927009538
140,2021-07-28,BAJFINANCE,100,6262.0,1.55142127115937,-1.5043117214947221,4.504950495049509
150,2021-08-11,BAJFINANCE,100,6167.8,6.1010408897824275,12.389344660981227,21.574143130451695
154,2021-08-17,BAJFINANCE,100,6410.1,8.343863590271594,17.30862233038486,16.428760861765014
157,2021-08-23,BAJFINANCE,100,6752.2,6.120967980806258,11.168952341459093,9.85382541986317
161,2021-08-27,BAJFINANCE,100,6966.6,7.992420980105064,6.874946171733698,6.830448138259682
164,2021-09-01,BAJFINANCE,100,7519.6,-0.7500398957391408,-1.4375764668333457,5.046146071599544
165,2021-09-02,BAJFINANCE,100,7498.45,-0.9041868652854945,-0.928858630783691,3.9334795857810523
169,2021-09-08,BAJFINANCE,100,7463.2,-0.692732340015001,5.839988208811242,2.7454711115875385
170,2021-09-09,BAJFINANCE,100,7430.65,-0.02489687981535038,4.881807109741398,1.2394608816187036
171,2021-09-13,BAJFINANCE,100,7445.55,-0.04163560784630205,4.69945135013532,3.3509948895649178
183,2021-09-29,BAJFINANCE,100,7515.4,2.923996061420553,5.507358224445813,2.952603986481095
190,2021-10-08,BAJFINANCE,100,7732.2,1.724606192286804,-1.1064121466076937,-4.115904917099922
205,2021-11-01,BAJFINANCE,100,7413.95,2.205976571193502,1.9119362822786812,-3.1919557051234504
206,2021-11-02,BAJFINANCE,100,7455.35,1.6914028181104879,2.04282830450615,-4.420315612278436
220,2021-11-24,BAJFINANCE,100,7177.3,-1.9310882922547568,2.566424700096137,-4.598525908071283
225,2021-12-01,BAJFINANCE,100,7038.7,4.586074133007512,-2.719962493074002,-3.8004176907667664
265,2022-01-27,BAJFINANCE,100,6837.0,4.002486470674271,4.387889425186486,3.5900248647067423
267,2022-01-31,BAJFINANCE,100,7000.25,-0.9949644655547929,-3.0613192385986254,0.0871397450091127
274,2022-02-09,BAJFINANCE,100,7117.35,-0.6849459419587367,-1.0228526066583754,-5.184513899133803
275,2022-02-10,BAJFINANCE,100,7137.0,-0.7643267479333082,-7.134650413338939,-8.394283312316109
281,2022-02-18,BAJFINANCE,100,7030.1,-0.8634301076798412,-12.874639052076075,-5.186981693005799
282,2022-02-21,BAJFINANCE,100,7006.35,-0.05780470573123475,-12.053351602474894,-4.849886174684393
284,2022-02-23,BAJFINANCE,100,7044.55,-4.204668857485572,-6.524902229383001,-0.7118978501110873
297,2022-03-15,BAJFINANCE,100,6666.55,5.073838792178864,,
28,2021-02-11,BALKRISIND,100,1648.8,-4.34255215914604,-4.151504124211547,-0.7672246482290035
29,2021-02-12,BALKRISIND,100,1655.15,-6.3377941576292285,-5.869558650273399,-3.2655650545267867
32,2021-02-17,BALKRISIND,100,1613.75,-1.899302865995356,1.230054221533683,0.7343144848954264
42,2021-03-03,BALKRISIND,100,1633.6,-0.48971596474045587,-3.118878550440729,-1.6772771792360364
56,2021-03-24,BALKRISIND,100,1623.0,3.62292051756008,1.774491682070245,3.675292667898966
